#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(31,33)	7.95E+005     324.3         -24.99        3.094E+006    2.141E+007    5.951E-005    2.89E-018     -2.493E+020   2.693E+020    -14.99        2.321E+006    1.308E+007    2.059E+013    0             659           5.187E+020    1.235E+021    1.235E+021    0.02234       1.435E+004    2.493E+004    4.953E+016    2.47E+020     0             0             1.929E+019    1.929E+019    0             577.2         8.926         2.162E+018    0             0             2.873E+019    9.47E+018     9.47E+018     0.0455        6582          3.946E+004    2.4E+014      9.47E+017     0             0             
(32,33)	8.038E+005    327.6         -25.02        3.104E+006    2.166E+007    6.084E-005    2.908E-018    -2.563E+020   2.768E+020    -15.01        2.328E+006    1.323E+007    2.092E+013    0             677.3         5.331E+020    1.27E+021     1.27E+021     0.02217       1.441E+004    2.503E+004    5.073E+016    2.539E+020    0             0             1.992E+019    1.992E+019    0             577.2         8.926         2.232E+018    0             0             2.981E+019    9.894E+018    9.894E+018    0.04475       6546          3.925E+004    2.521E+014    9.894E+017    0             0             
(33,33)	8.123E+005    330.7         -25.05        3.113E+006    2.191E+007    6.212E-005    2.926E-018    -2.63E+020    2.84E+020     -15.03        2.335E+006    1.338E+007    2.123E+013    0             695.1         5.471E+020    1.303E+021    1.303E+021    0.02202       1.446E+004    2.511E+004    5.19E+016     2.607E+020    0             0             2.054E+019    2.054E+019    0             577.2         8.926         2.301E+018    0             0             3.087E+019    1.031E+019    1.031E+019    0.04404       6510          3.902E+004    2.642E+014    1.031E+018    0             0             
(34,33)	8.204E+005    333.7         -25.08        3.122E+006    2.214E+007    6.335E-005    2.942E-018    -2.695E+020   2.91E+020     -15.05        2.342E+006    1.352E+007    2.153E+013    0             712.3         5.605E+020    1.336E+021    1.336E+021    0.02187       1.45E+004     2.519E+004    5.303E+016    2.672E+020    0             0             2.112E+019    2.112E+019    0             577.2         8.926         2.366E+018    0             0             3.189E+019    1.071E+019    1.071E+019    0.04335       6473          3.88E+004     2.76E+014     1.071E+018    0             0             
(35,33)	8.28E+005     336.5         -25.11        3.131E+006    2.235E+007    6.451E-005    2.958E-018    -2.757E+020   2.976E+020    -15.06        2.348E+006    1.365E+007    2.181E+013    0             728.6         5.733E+020    1.367E+021    1.367E+021    0.02173       1.454E+004    2.526E+004    5.41E+016     2.733E+020    0             0             2.167E+019    2.167E+019    0             577.2         8.926         2.427E+018    0             0             3.285E+019    1.109E+019    1.109E+019    0.04271       6436          3.858E+004    2.874E+014    1.109E+018    0             0             
(36,33)	8.35E+005     339.1         -25.13        3.138E+006    2.255E+007    6.558E-005    2.972E-018    -2.813E+020   3.037E+020    -15.08        2.354E+006    1.377E+007    2.206E+013    0             743.6         5.851E+020    1.395E+021    1.395E+021    0.02162       1.459E+004    2.535E+004    5.504E+016    2.79E+020     0             0             2.216E+019    2.216E+019    0             577.2         8.926         2.482E+018    0             0             3.372E+019    1.143E+019    1.143E+019    0.04222       6416          3.846E+004    2.972E+014    1.143E+018    0             0             
(37,33)	8.411E+005    341.4         -25.15        3.145E+006    2.273E+007    6.653E-005    2.985E-018    -2.864E+020   3.092E+020    -15.09        2.359E+006    1.387E+007    2.229E+013    0             757           5.956E+020    1.421E+021    1.421E+021    0.02157       1.466E+004    2.548E+004    5.576E+016    2.841E+020    0             0             2.258E+019    2.258E+019    0             577.2         8.926         2.53E+018     0             0             3.449E+019    1.172E+019    1.172E+019    0.04199       6428          3.853E+004    3.042E+014    1.172E+018    0             0             
(38,33)	8.463E+005    343.3         -25.17        3.151E+006    2.288E+007    6.734E-005    2.996E-018    -2.908E+020   3.139E+020    -15.1         2.363E+006    1.396E+007    2.248E+013    0             768.5         6.046E+020    1.442E+021    1.442E+021    0.02153       1.472E+004    2.559E+004    5.637E+016    2.884E+020    0             0             2.292E+019    2.292E+019    0             577.2         8.926         2.567E+018    0             0             3.51E+019     1.195E+019    1.195E+019    0.0418        6439          3.86E+004     3.097E+014    1.195E+018    0             0             
(39,33)	8.506E+005    344.9         -25.19        3.155E+006    2.3E+007      6.8E-005      3.005E-018    -2.943E+020   3.176E+020    -15.11        2.367E+006    1.404E+007    2.263E+013    0             777.8         6.119E+020    1.46E+021     1.46E+021     0.0215        1.477E+004    2.567E+004    5.686E+016    2.92E+020     0             0             2.314E+019    2.314E+019    0             577.2         8.926         2.593E+018    0             0             3.555E+019    1.211E+019    1.211E+019    0.04165       6448          3.865E+004    3.133E+014    1.211E+018    0             0             
(40,33)	8.534E+005    346.1         -25.2         3.159E+006    2.309E+007    6.842E-005    3.011E-018    -2.966E+020   3.201E+020    -15.12        2.369E+006    1.409E+007    2.272E+013    0             783.8         6.166E+020    1.471E+021    1.471E+021    0.02148       1.481E+004    2.573E+004    5.717E+016    2.943E+020    0             0             2.324E+019    2.324E+019    0             577.2         8.926         2.604E+018    0             0             3.577E+019    1.217E+019    1.217E+019    0.04154       6453          3.868E+004    3.146E+014    1.217E+018    0             0             
(41,33)	8.547E+005    346.5         -25.2         3.16E+006     2.312E+007    6.855E-005    3.014E-018    -2.973E+020   3.209E+020    -15.12        2.37E+006     1.411E+007    2.274E+013    0             785.8         6.182E+020    1.475E+021    1.475E+021    0.02147       1.482E+004    2.576E+004    5.726E+016    2.95E+020     0             0             2.318E+019    2.318E+019    0             577.2         8.926         2.597E+018    0             0             3.572E+019    1.212E+019    1.212E+019    0.0415        6455          3.87E+004     3.132E+014    1.212E+018    0             0             
(42,33)	8.54E+005     346.3         -25.2         3.16E+006     2.31E+007     6.835E-005    3.013E-018    -2.963E+020   3.198E+020    -15.12        2.37E+006     1.41E+007     2.268E+013    0             783           6.16E+020     1.47E+021     1.47E+021     0.02147       1.481E+004    2.575E+004    5.709E+016    2.94E+020     0             0             2.294E+019    2.294E+019    0             577.2         8.926         2.57E+018     0             0             3.535E+019    1.194E+019    1.194E+019    0.04153       6454          3.869E+004    3.086E+014    1.194E+018    0             0             
(43,33)	8.509E+005    345.2         -25.19        3.157E+006    2.301E+007    6.774E-005    3.008E-018    -2.93E+020    3.163E+020    -15.12        2.368E+006    1.405E+007    2.252E+013    0             774.5         6.094E+020    1.454E+021    1.454E+021    0.0215        1.478E+004    2.568E+004    5.661E+016    2.908E+020    0             0             2.25E+019     2.25E+019     0             577.2         8.926         2.521E+018    0             0             3.464E+019    1.162E+019    1.162E+019    0.04164       6448          3.865E+004    3.006E+014    1.162E+018    0             0             
(44,33)	8.453E+005    343.2         -25.17        3.151E+006    2.286E+007    6.671E-005    2.997E-018    -2.876E+020   3.105E+020    -15.1         2.363E+006    1.395E+007    2.226E+013    0             760.2         5.981E+020    1.427E+021    1.427E+021    0.02154       1.471E+004    2.556E+004    5.582E+016    2.854E+020    0             0             2.185E+019    2.185E+019    0             577.2         8.926         2.448E+018    0             0             3.355E+019    1.115E+019    1.115E+019    0.04184       6437          3.859E+004    2.889E+014    1.115E+018    0             0             
(45,33)	8.365E+005    340           -25.15        3.142E+006    2.26E+007     6.515E-005    2.98E-018     -2.794E+020   3.017E+020    -15.09        2.357E+006    1.38E+007     2.186E+013    0             738.4         5.81E+020     1.386E+021    1.386E+021    0.02161       1.461E+004    2.538E+004    5.461E+016    2.772E+020    0             0             2.097E+019    2.097E+019    0             577.2         8.926         2.35E+018     0             0             3.206E+019    1.052E+019    1.052E+019    0.04216       6419          3.848E+004    2.735E+014    1.052E+018    0             0             
(46,33)	8.237E+005    335.4         -25.1         3.129E+006    2.224E+007    6.301E-005    2.955E-018    -2.68E+020    2.895E+020    -15.06        2.347E+006    1.358E+007    2.132E+013    0             708.5         5.575E+020    1.329E+021    1.329E+021    0.02181       1.452E+004    2.522E+004    5.271E+016    2.659E+020    0             0             1.986E+019    1.986E+019    0             577.2         8.926         2.226E+018    0             0             3.017E+019    9.755E+018    9.755E+018    0.04307       6457          3.871E+004    2.52E+014     9.755E+017    0             0             
(47,33)	8.068E+005    329.2         -25.05        3.112E+006    2.176E+007    6.025E-005    2.922E-018    -2.536E+020   2.74E+020     -15.03        2.334E+006    1.329E+007    2.062E+013    0             670.5         5.277E+020    1.257E+021    1.257E+021    0.02212       1.442E+004    2.506E+004    5.018E+016    2.515E+020    0             0             1.854E+019    1.854E+019    0             577.2         8.926         2.078E+018    0             0             2.79E+019     8.857E+018    8.857E+018    0.0445        6534          3.917E+004    2.261E+014    8.857E+017    0             0             
(48,33)	7.857E+005    321.4         -24.98        3.09E+006     2.117E+007    5.698E-005    2.881E-018    -2.366E+020   2.558E+020    -14.99        2.317E+006    1.293E+007    1.978E+013    0             625.5         4.923E+020    1.172E+021    1.172E+021    0.02251       1.43E+004     2.483E+004    4.721E+016    2.345E+020    0             0             1.705E+019    1.705E+019    0             577.2         8.926         1.911E+018    0             0             2.534E+019    7.872E+018    7.872E+018    0.04629       6617          3.968E+004    1.984E+014    7.872E+017    0             0             
